DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,PP,DNOff,O2_Diff,UPDN,Season
5/26/2013 6:00,0.143783469,153.3262714,1.463936881,0.134212396,136.5838095,2.250143578,27.33385313,6.928541667,28.19883333,6.336232206,28.03166667,-0.637997199,6.645285691,-0.283255975,27,Winter
5/26/2013 7:00,0.136209789,158.0134933,1.458933401,0.13032765,142.8016111,2.243056632,201.71575,7.04225,28.20166667,6.666711009,28.026,0.432231131,7.308260326,0.266010326,27,Winter
5/26/2013 8:00,0.143365816,153.2807352,1.495223707,0.128898182,141.9229588,2.282712005,808.7317797,7.276949153,28.18847458,7.310602509,28.11813559,1.339958677,7.947709806,0.670760654,27,Winter
5/26/2013 9:00,0.168499311,160.933549,1.559866858,0.134052915,146.6230032,2.346633001,870.9988333,7.393,28.21866667,7.936317967,28.20216667,1.843866635,8.228697356,0.835697356,27,Winter
5/26/2013 10:00,0.154347533,154.6244349,1.591663156,0.139567807,142.098529,2.386117835,1550.773583,7.542791667,28.28283333,8.308213075,28.2825,2.259138078,8.535913105,0.993121439,27,Winter
5/26/2013 11:00,0.187491244,163.7840597,1.63221742,0.146336361,146.5434345,2.419840936,1355.92125,7.496666667,28.29766667,8.515877296,28.38916667,2.287853742,8.376792021,0.880125355,27,Winter
5/26/2013 12:00,0.177524555,159.5530293,1.636822455,0.141892186,143.8178607,2.42546403,1140.228875,7.503,28.29566667,8.357966428,28.37816667,1.562062702,8.159311599,0.656311599,27,Winter
5/26/2013 13:00,0.145886261,165.1303793,1.610534005,0.131143187,149.4468316,2.412253208,784.5272881,7.42970339,28.23813559,8.105607759,28.28220339,1.327916719,8.049723553,0.620020163,27,Winter
5/26/2013 14:00,0.16739767,161.8236651,1.5768597,0.129103006,142.8516229,2.377017724,810.6507917,7.396166667,28.21666667,8.077823675,28.20216667,0.920367845,7.844386322,0.448219655,27,Winter
5/26/2013 15:00,0.155461014,161.5730899,1.53525935,0.141444365,138.536978,2.325216607,328.8133333,7.272791667,28.1905,7.776165958,28.14383333,0.090727449,7.353441749,0.080650082,27,Winter
5/26/2013 16:00,0.126685572,156.6690943,1.490494251,0.129604018,142.8798503,2.28900318,185.9654375,7.128041667,28.17983333,7.310546291,28.08583333,-0.610895498,6.86065944,-0.267382226,27,Winter
5/26/2013 17:00,0.128686371,155.7853013,1.463772475,0.127327124,146.7546172,2.260625926,18.47998666,6.918083333,28.13266667,6.874823458,28.037,-0.954784735,6.460391474,-0.457691859,27,Winter
5/26/2013 18:00,0.137560365,147.2452495,1.459247127,0.13030982,143.7144603,2.245304136,0,6.923291667,28.12266667,6.44802037,27.95783333,-1.036074489,6.438204168,-0.485087499,27,Winter
5/26/2013 19:00,0.123699848,151.4656355,1.45590661,0.13959883,148.7604683,2.244418425,0,6.939041667,28.116,6.437621471,27.929,-1.142035437,6.398042903,-0.540998764,27,Winter
5/26/2013 20:00,0.115267546,158.367002,1.446921965,0.122794901,147.694321,2.248896725,0,6.820375,28.07333333,6.388854221,27.91,-0.919890222,6.337218308,-0.483156692,27,Winter
5/26/2013 21:00,0.125804014,165.2506333,1.50906877,0.127742685,148.2654246,2.311391194,0,6.847833333,28.06516667,6.341924707,27.85566667,-0.929848159,6.409069322,-0.438764012,27,Winter
5/26/2013 22:00,0.147118384,155.6622747,1.572682716,0.128642789,149.0322087,2.373387713,0,6.903940678,28.07067797,6.418962254,27.85322034,-1.036710694,6.454653391,-0.449287287,27,Winter
5/26/2013 23:00,0.154404319,158.7080929,1.614967895,0.138911708,145.746135,2.414808457,0,6.932833333,28.08266667,6.478813662,27.86983333,-1.015382836,6.52959794,-0.403235393,27,Winter
5/27/2013 0:00,0.154264964,164.6207946,1.626051616,0.135778278,143.4985504,2.423529846,0,6.893791667,28.05966667,6.532511425,27.88766667,-0.998111484,6.497011735,-0.396779932,27,Winter
5/27/2013 1:00,0.156116845,168.6476286,1.620608449,0.13013592,143.6647823,2.423021662,0,6.880625,28.05166667,6.516375202,27.875,-0.95691221,6.49566705,-0.38495795,27,Winter
5/27/2013 2:00,0.13354434,163.0445286,1.577732401,0.127497411,143.5527556,2.38426499,0,6.781,28.0695,6.489526321,27.8755,-0.95422607,6.349768704,-0.431231296,27,Winter
5/27/2013 3:00,0.12052663,160.7146203,1.517032154,0.117006886,148.2970682,2.325151138,0,6.80475,28.07516667,6.347751676,27.895,-0.853981331,6.364291304,-0.440458696,27,Winter
5/27/2013 4:00,0.129110269,161.5500595,1.489178531,0.123253017,148.5409668,2.290758594,0,6.826458333,28.04716667,6.35680589,27.88466667,-0.979172071,6.345913939,-0.480544394,27,Winter
5/27/2013 5:00,0.124785205,154.3674304,1.463443659,0.126379293,146.4526825,2.259527148,0,6.889083333,28.01783333,6.348558487,27.84883333,-1.069120105,6.358509158,-0.530574176,27,Winter
5/27/2013 6:00,0.11029947,152.3340385,1.442874517,0.121673729,142.9652302,2.24702696,42.1545366,6.87275,28.00933333,6.362722505,27.82166667,-0.402240504,6.66482845,-0.20792155,27,Winter
5/27/2013 7:00,0.107842506,162.1763297,1.443104718,0.116554352,148.0733889,2.250094544,297.296,7.055416667,28.00866667,6.612878778,27.83516667,0.728047966,7.495485331,0.440068664,27,Winter
5/27/2013 8:00,0.115551102,156.6131905,1.47896046,0.118915485,144.3964513,2.284542226,777.8639583,7.368125,28.0795,7.357655096,27.92983333,1.477656882,8.20050379,0.83237879,27,Winter
5/27/2013 9:00,0.11861885,157.4800073,1.509629331,0.114861014,149.6614931,2.315524622,1058.75525,7.5365,28.18183333,8.136496773,28.10466667,1.763014382,8.541784898,1.005284898,27,Winter
5/27/2013 10:00,0.12881591,158.3246786,1.548568948,0.12416192,143.6121364,2.352734119,1103.970833,7.52825,28.226,8.525200447,28.281,1.761927878,8.479301858,0.951051858,27,Winter
5/27/2013 11:00,0.142829808,162.2330381,1.598127074,0.12303209,145.9686637,2.403742088,1274.410833,7.537583333,28.2565,8.47791235,28.34416667,1.942722655,8.508391881,0.970808548,27,Winter
5/27/2013 12:00,0.148110729,168.7859484,1.631249616,0.123606971,144.1250217,2.438758788,1135.978583,7.504458333,28.286,8.516280701,28.4095,1.940505077,8.418342795,0.913884461,27,Winter
5/27/2013 13:00,0.156331627,165.0119119,1.619079926,0.128930777,148.9462833,2.427267587,1221.100333,7.51775,28.30383333,8.408436947,28.43166667,1.797946568,8.338289201,0.820539201,27,Winter
5/27/2013 14:00,0.14219167,162.1304968,1.599196776,0.129217321,145.2418962,2.403234593,1029.625833,7.461208333,28.2915,8.322511562,28.432,1.285176315,8.085443558,0.624235225,27,Winter
5/27/2013 15:00,0.137312773,158.2678889,1.557961221,0.124782845,142.7956894,2.358915824,572.091875,7.346625,28.36016667,8.073117277,28.34483333,0.361984457,7.564333214,0.217708214,27,Winter
5/27/2013 16:00,0.126097631,160.2083452,1.507046236,0.12326148,147.0541775,2.310948812,190.5515667,7.105375,28.52583333,7.544835278,28.31516667,-0.62494944,6.827580184,-0.277794816,27,Winter
5/27/2013 17:00,0.11630365,159.6529176,1.482679582,0.12091937,145.6707944,2.288954594,22.80474889,6.898541667,28.47916667,6.848243513,28.424,-1.073222656,6.354475102,-0.544066565,27,Winter
5/27/2013 18:00,0.118938037,145.8848205,1.458556859,0.123163835,146.7383016,2.255130847,0,6.878416667,28.45633333,6.384147822,28.38333333,-1.183480049,6.270701213,-0.607715454,27,Winter
5/27/2013 19:00,0.113559751,154.6267692,1.447778828,0.122438856,145.4665635,2.248487078,0,6.876666667,28.442,6.266174106,28.36616667,-1.119624994,6.282893026,-0.593773641,27,Winter
5/27/2013 20:00,0.105675063,168.319359,1.447169851,0.117026284,144.9446746,2.250127534,0,6.846166667,28.41316667,6.281100112,28.346,-1.04911065,6.258285286,-0.58788138,27,Winter
5/27/2013 21:00,0.107254852,152.5423819,1.468166897,0.127569613,143.3010079,2.271141067,0,6.882708333,28.40333333,6.268325602,28.30566667,-1.012486722,6.353982051,-0.528726283,27,Winter
5/27/2013 22:00,0.12176452,160.4757729,1.512886876,0.125308581,146.1541429,2.318853474,0,6.897916667,28.43116667,6.335425395,28.3,-1.031784602,6.392843453,-0.505073213,27,Winter
5/27/2013 23:00,0.13467955,163.3176746,1.579607585,0.123559167,149.6488541,2.388363718,0,6.931916667,28.422,6.39468119,28.31816667,-1.000546943,6.474421023,-0.457495643,27,Winter
5/28/2013 0:00,0.132521382,167.2658929,1.615610051,0.123024997,150.605,2.426939773,0,6.868,28.40633333,6.473524566,28.32133333,-0.913435771,6.453668048,-0.414331952,27,Winter
5/28/2013 1:00,0.142701364,164.6595008,1.61250199,0.1197479,147.0689631,2.422136656,0,6.899291667,28.3855,6.456984938,28.3125,-1.00593945,6.451785489,-0.447506178,27,Winter
5/28/2013 2:00,0.12427793,164.1089937,1.577420452,0.122673967,143.3421607,2.38629833,0,6.84625,28.36366667,6.454116276,28.28216667,-1.017991234,6.364022367,-0.482227633,27,Winter
5/28/2013 3:00,0.114184313,167.3562756,1.535211456,0.119617883,146.9142879,2.346715892,0,6.843916667,28.3415,6.365904926,28.2505,-1.084192563,6.287778715,-0.556137951,27,Winter
5/28/2013 4:00,0.122788068,166.5304249,1.48246504,0.11683013,148.6181432,2.291151872,0,6.870833333,28.29966667,6.296205409,28.2275,-1.038657279,6.332736024,-0.538097309,27,Winter
5/28/2013 5:00,0.104180136,164.2033898,1.442565488,0.112691403,157.7945036,2.257123232,0,6.839491525,28.26016949,6.333084731,28.19762712,-0.94126345,6.29784942,-0.541642106,27,Winter
5/28/2013 6:00,0.110682668,152.4154231,1.459215426,0.113054789,145.343373,2.272486286,30.69906665,6.841916667,28.2755,6.304004584,28.14733333,-0.360179999,6.644971932,-0.196944735,27,Winter
5/28/2013 7:00,0.102384927,156.2102692,1.459050894,0.111416897,149.9535873,2.271830098,306.6345333,7.091166667,28.26166667,6.544210186,28.1935,0.687135055,7.518793208,0.427626541,27,Winter
5/28/2013 8:00,0.099141466,159.2323718,1.450987866,0.11111559,148.6240159,2.263103504,732.4728333,7.417166667,28.31966667,7.344746118,28.29316667,1.224559523,8.196962785,0.779796119,27,Winter
5/28/2013 9:00,0.096555987,156.523807,1.457041235,0.111712109,146.9377724,2.270602432,1111.926992,7.62190678,28.42271186,8.080309443,28.42237288,1.501351534,8.593614536,0.971707756,27,Winter
5/28/2013 10:00,0.10972134,168.8310641,1.498030419,0.116788602,153.6831108,2.309997312,1132.084958,7.629083333,28.4545,8.509333161,28.53633333,1.774337397,8.698485548,1.069402215,27,Winter
5/28/2013 11:00,0.118093373,167.3776667,1.544275607,0.119765632,158.1557652,2.357850285,1467.449583,7.682916667,28.4425,8.704446986,28.61483333,1.837899493,8.72676876,1.043852094,27,Winter
5/28/2013 12:00,0.123704682,170.392704,1.587947222,0.123953775,158.8688669,2.401496603,1553.554333,7.7155,28.37266667,8.728427206,28.5835,1.879966683,8.708481041,0.992981041,27,Winter
5/28/2013 13:00,0.133236895,171.4344286,1.600266081,0.133622008,160.8955794,2.414415512,1379.562833,7.59475,28.356,8.719148878,28.49083333,1.77571529,8.455769867,0.861019867,27,Winter
5/28/2013 14:00,0.12768874,172.9002524,1.599246442,0.132150738,153.9877042,2.412792504,1157.556667,7.535166667,28.38833333,8.441695495,28.43066667,1.293798909,8.209378712,0.674212045,27,Winter
5/28/2013 15:00,0.133060612,169.7584484,1.575528996,0.122268121,151.1168129,2.390872806,720.0385833,7.42325,28.3655,8.204582668,28.40616667,0.435326886,7.710276383,0.287026383,27,Winter
5/28/2013 16:00,0.111156099,171.8603727,1.526179733,0.118421015,157.4177879,2.343632991,265.6587833,7.206375,28.2815,7.719778825,28.2795,-0.654750905,6.920901338,-0.285473662,27,Winter
5/28/2013 17:00,0.105724935,162.8532166,1.475079156,0.116016692,149.3746456,2.290451638,24.90517102,6.900466102,28.21932203,7.012492634,28.1259322,-1.077978299,6.334269877,-0.566196225,27,Winter
5/28/2013 18:00,0.09774698,158.6367051,1.439501272,0.109380751,149.9015873,2.256295489,0,6.784166667,28.21966667,6.393022745,28.0835,-1.140746855,6.10118123,-0.682985437,27,Winter
5/28/2013 19:00,0.096743156,158.5956584,1.428775651,0.113328176,141.6635351,2.245011754,0,6.703898305,28.18440678,6.138219331,28.09338983,-1.204795146,5.978224581,-0.725673724,27,Winter
5/28/2013 20:00,0.096235495,153.8586282,1.435864631,0.106718828,148.7601667,2.255409913,0,6.673708333,28.17166667,5.988586255,28.07533333,-1.064556162,6.004856946,-0.668851388,27,Winter
5/28/2013 21:00,0.096877739,145.2988462,1.427734839,0.116148583,141.7421905,2.246026321,0,6.723333333,28.15666667,6.01328364,28.04366667,-1.171615323,6.027402835,-0.695930499,27,Winter
5/28/2013 22:00,0.098491766,158.5553974,1.44346727,0.110285512,148.4027937,2.262594661,0,6.706291667,28.15666667,6.031033485,28.051,-1.083083212,6.051293409,-0.654998258,27,Winter
5/28/2013 23:00,0.102517592,165.0142408,1.490544127,0.11032954,147.7999809,2.307241878,0,6.795833333,28.17033333,6.016779821,28.03916667,-1.035472187,6.193471459,-0.602361875,27,Winter
5/29/2013 0:00,0.111275718,160.939587,1.534915596,0.112085912,149.0982121,2.353439484,0,6.780291667,28.17916667,6.165143424,28.02233333,-1.021925129,6.225743904,-0.554547763,27,Winter
5/29/2013 1:00,0.121999962,164.94225,1.569525746,0.109476378,152.3272428,2.390987802,0,6.791291667,28.17483333,6.224712979,28.03233333,-1.150789165,6.191633722,-0.599657944,27,Winter
5/29/2013 2:00,0.114289575,166.6959881,1.573095003,0.106856773,150.8706403,2.394938799,0,6.740625,28.157,6.203915181,28.03283333,-1.075832143,6.157120135,-0.583504865,27,Winter
5/29/2013 3:00,0.098431346,163.1230916,1.534158651,0.107831672,148.2546742,2.357194332,0,6.733458333,28.14983333,6.156178855,27.97816667,-1.056497947,6.117003693,-0.616454641,27,Winter
5/29/2013 4:00,0.098442668,151.3502903,1.4820214,0.09982906,153.4785657,2.30469998,0,6.67775,28.1465,6.128209403,27.97133333,-0.956933003,6.075856325,-0.601893675,27,Winter
5/29/2013 5:00,0.094851519,158.0454338,1.440126415,0.11161384,155.0861746,2.258329435,0,6.647041667,28.09933333,6.087241327,27.96033333,-0.925339456,6.08603111,-0.561010557,27,Winter
5/29/2013 6:00,0.086880813,150.6763173,1.406915647,0.102810775,154.2793651,2.227947246,41.91571035,6.700958333,28.09533333,6.05115894,27.93033333,-0.157359832,6.601090371,-0.099867963,27,Winter
5/29/2013 7:00,0.093684173,158.2192585,1.428310611,0.100645988,157.7759127,2.249159364,325.251625,7.073375,28.12066667,6.336590789,27.9795,0.715968543,7.573835656,0.500460656,27,Winter
5/29/2013 8:00,0.099127777,157.5681795,1.446742126,0.105233682,152.9486111,2.265957595,759.4911667,7.393041667,28.205,7.239322797,28.09766667,1.202395844,8.192256387,0.79921472,27,Winter
5/29/2013 9:00,0.096764955,164.2422692,1.444356163,0.114504293,150.5190794,2.263776035,1134.067708,7.587958333,28.2655,8.05769822,28.23833333,1.654555054,8.644115442,1.056157109,27,Winter
5/29/2013 10:00,0.089854086,171.054485,1.4413106,0.110691558,154.5650605,2.261660942,1361.532458,7.704533898,28.32338983,8.553137232,28.34389831,1.652593677,8.848922397,1.144388498,27,Winter
5/29/2013 11:00,0.095766825,169.551902,1.463773562,0.11921584,162.0181941,2.284230694,1526.164,7.840666667,28.36483333,8.862357853,28.48283333,1.338510041,8.731609627,0.890942961,27,Winter
5/29/2013 12:00,0.115860313,164.2850714,1.500547573,0.114175405,165.8020058,2.316557353,1191.465,7.624958333,28.32383333,8.748194078,28.45916667,1.790511979,8.697454623,1.072496289,27,Winter
5/29/2013 13:00,0.124536912,171.21375,1.557698642,0.118806888,160.2641318,2.375263944,1435.342917,7.669708333,28.34533333,8.703774643,28.44833333,1.564966411,8.543532988,0.873824655,27,Winter
5/29/2013 14:00,0.127858442,168.7357135,1.574377929,0.113845606,157.497947,2.391053389,1018.102583,7.53875,28.3055,8.567199448,28.41283333,1.084730659,8.163793883,0.625043883,27,Winter
5/29/2013 15:00,0.12234368,171.421119,1.568851265,0.110915204,163.9532632,2.387774209,688.6450833,7.4245,28.21233333,8.190508296,28.29416667,0.15127948,7.590061524,0.165561524,27,Winter
5/29/2013 16:00,0.118574636,171.6672976,1.536856846,0.110486038,156.5347879,2.35645673,139.7941083,7.07775,28.14633333,7.662674526,28.17766667,-0.703299893,6.74546474,-0.33228526,27,Winter
5/29/2013 17:00,0.109547136,158.9735559,1.509399519,0.109814928,153.4500833,2.326906448,11.6572991,6.905541667,28.17366667,6.816777879,28.0765,-1.066566412,6.331929213,-0.573612453,27,Winter
5/29/2013 18:00,0.104617286,159.2765495,1.481297674,0.115712766,146.019667,2.296040363,0,6.859166667,28.13766667,6.363081087,28.0435,-1.057890897,6.278186627,-0.580980039,27,Winter
5/29/2013 19:00,0.105272028,159.1413038,1.463801859,0.106751919,154.2289306,2.283113244,0,6.845084746,28.12050847,6.295160049,28.01508475,-1.078883136,6.209100196,-0.63598455,27,Winter
5/29/2013 20:00,0.094175416,163.4178974,1.449243561,0.10401263,154.2151905,2.270075058,0,6.811916667,28.12383333,6.214627839,28.006,-0.977668236,6.195085081,-0.616831586,27,Winter
5/29/2013 21:00,0.100794904,154.8820366,1.47020752,0.108451989,145.1856587,2.286920894,0,6.864666667,28.13866667,6.185044765,28.0215,-1.028020981,6.255326979,-0.609339688,27,Winter
5/29/2013 22:00,0.097745189,151.0586026,1.454246015,0.118872503,144.7814444,2.272092535,0,6.813458333,28.12916667,6.265232826,28.024,-1.115106952,6.179083327,-0.634375006,27,Winter
5/29/2013 23:00,0.100002804,158.6047821,1.452172706,0.111398671,148.5536984,2.271748135,0,6.74175,28.10116667,6.192306065,28.0195,-1.060741734,6.113821271,-0.627928729,27,Winter
5/30/2013 0:00,0.108216183,160.71288,1.489869675,0.099682404,156.6276126,2.311752111,0,6.792583333,28.088,6.118706961,27.98,-0.979918111,6.202570495,-0.590012838,27,Winter
5/30/2013 1:00,0.115627462,168.5212125,1.539324328,0.107129441,153.6064697,2.362966301,0,6.769916667,28.085,6.178948858,27.97166667,-0.970816411,6.240445796,-0.529470871,27,Winter
5/30/2013 2:00,0.126575761,161.4776571,1.560001706,0.107728232,152.3514621,2.378100759,0,6.78725,28.07333333,6.237801248,27.97483333,-0.94649628,6.296788106,-0.490461894,27,Winter
5/30/2013 3:00,0.129222457,158.3802262,1.546446969,0.116671823,145.7565303,2.358489812,0,6.802625,28.06533333,6.293202279,27.955,-1.033837196,6.292664405,-0.509960595,27,Winter
5/30/2013 4:00,0.11659609,154.2699515,1.503147567,0.120191666,144.6394683,2.315951038,0,6.821166667,28.0655,6.295846827,27.94666667,-1.049805403,6.280338124,-0.540828543,27,Winter
5/30/2013 5:00,0.115284365,153.6213233,1.46806806,0.121526049,143.9554408,2.277210066,0,6.856333333,28.0645,6.289078578,27.95383333,-1.137310399,6.261288416,-0.595044917,27,Winter
5/30/2013 6:00,0.102674234,158.8102821,1.447515457,0.105577889,153.0930238,2.264350033,40.46278835,6.90275,28.05816667,6.249500009,27.94583333,-0.254522451,6.766486652,-0.136263348,27,Winter
